asin,reviewText,summary,price,brand,title,star_review,rating_class,i_words_count,positive_tone_count,negative_tone_count,social_words_count,cognitive_proc_count,allure_count,moralization_count
B000050FDY,works as expected  a bargain in the multi pack ,five stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),5,high,0,0,0,0,0,0,0
B000050FDY,stocking up,five stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),5,high,0,0,0,0,0,0,0
B000050FDY,cleans and lubes great  good price too ,five stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),5,high,0,2,0,0,0,0,0
B000050FDY,love it  can t beat the price ,five stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),5,high,0,1,0,0,0,0,0
B000050FDY,i just wish they would last longer ,four stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),4,high,1,0,0,1,0,0,0
B000050FDY,yes my son loves them  this is the second time ive ordered them,five stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),5,high,1,0,0,0,0,0,0
B000050FDY,it works ,five stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),5,high,0,0,0,0,0,0,0
B000050FDY,it s a good shaver  however  it tends to leave my husband with a lot of ingrown hairs ,four stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),4,high,1,1,0,0,0,0,0
B000050FDY,best is the price and the shipping time was outstanding ,five stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),5,high,0,0,0,0,0,1,0
B000050FDY,just what i was looking for,five stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),5,high,1,0,0,0,0,0,0
B000050FDY,does what it s supposed to do   ,five stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),5,high,0,0,0,0,0,0,0
B000050FDY,great,five stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),5,high,0,1,0,0,0,0,0
B000050FDY,great value for the money,five stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),5,high,0,1,0,0,0,0,0
B000050FDY,met my expectations but did not like price going up so much ,five stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),5,high,1,0,0,0,0,0,0
B000050FDY,best price ,five stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),5,high,0,0,0,0,0,1,0
B000050FDY,excellent product ,five stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),5,high,0,1,0,0,0,0,0
B000050FDY,good price for these refills  they are hard to find in stores ,five stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),5,high,0,1,0,1,0,0,0
B000050FDY,nice product ,four stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),4,high,0,0,0,0,0,0,0
B000050FDY,great value pack ,five stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),5,high,0,1,0,0,0,0,0
B000050FDY,a very good deal ,five stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),5,high,0,1,0,0,0,0,0
B000050FDY,bcc,five stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),5,high,0,0,0,0,0,0,0
B000050FDY,keeps my electric razor clean and lubricated for use in the morning ,five stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),5,high,1,0,0,0,0,0,0
B000050FDY,this makes cleaning the shaver so easy ,four stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),4,high,0,0,0,0,0,0,0
B000050FDY,good,five stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),5,high,0,1,0,0,0,0,0
B000050FDY,just as described   fast shipping,five stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),5,high,0,0,0,0,0,0,0
B000050FDY,extremely satisfied,five stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),5,high,0,1,0,0,0,0,0
B000050FDY,easy replacement,five stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),5,high,0,0,0,0,0,0,0
B000050FDY,great price and product,five stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),5,high,0,1,0,0,0,0,0
B000050FDY,these are great too bad they re so expensive,three stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),3,medium,0,1,1,1,0,0,0
B000050FDY,keeps my razor clean and lubricated,four stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),4,high,1,0,0,0,0,0,0
B000050FDY,price is little higher,three stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),3,medium,0,0,0,0,0,0,0
B000050FDY,perfect replacement,five stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),5,high,0,0,0,0,0,0,0
B000050FDY,great  doubles the life of the cutting head ,five stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),5,high,0,1,0,0,0,0,0
B000050FDY,too expensive  ,three stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),3,medium,0,0,0,0,0,0,0
B000050FDY,great product  the cleaning unit is a bit bulky  but overall its a great item,four star,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),4,high,0,2,0,0,0,0,0
B000050FDY,work as described but don t last long ,five stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),5,high,0,0,0,0,0,0,0
B000050FDY,i always buy them on amazon   they are the cheapest i have found,five stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),5,high,2,0,0,1,0,0,0
B000050FDY,cleans and charges the shaver fine ,five stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),5,high,0,0,0,0,0,0,0
B000050FDY,my husband like this product   he likes his shaver   i would tell others of this product ,five stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),5,high,2,0,0,0,0,0,0
B000050FDY,good price,five stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),5,high,0,1,0,0,0,0,0
B000050FDY,reasonable price and factory fresh,four stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),4,high,0,0,0,0,0,0,0
B000050FDY,excellent,five stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),5,high,0,1,0,0,0,0,0
B000050FDY,does its job,five stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),5,high,0,0,0,0,0,0,0
B000050FDY,i ordered the 4 pack and received only 2     i need another 2 pack or 50  refund,two stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),2,low,2,0,0,0,0,0,0
B000050FDY,product was a good value and it worked great,five stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),5,high,0,2,0,0,0,0,0
B000050FDY,works like it supposed to,five stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),5,high,0,0,0,0,0,0,0
B000050FDY,the real ones not fake ,five stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),5,high,0,0,0,0,0,0,0
B000050FDY,not sure as the first cartridge didn t last as long as the previous ones       ,four stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),4,high,0,0,0,0,0,0,0
B000050FDY,perfect  mfr product,five stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),5,high,0,0,0,0,0,0,0
B000050FDY,great product ,four stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),4,high,0,1,0,0,0,0,0
B000050FDY,good price for the product   works as advertised ,five stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),5,high,0,1,0,0,0,0,0
B000050FDY,came just as advertised and on time as usual ,five stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),5,high,0,0,0,0,0,0,0
B000050FDY,i replace the cartridge about once a month ,five stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),5,high,1,0,0,0,0,0,0
B000050FDY,love the experience cheap works well with ordering again,five stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),5,high,0,1,0,0,0,0,0
B000050FDY,just what my husband needed for his braun razer ,five stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),5,high,1,0,0,0,0,0,0
B000050FDY,they keep the blades clean and sharpe,four stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),4,high,0,0,0,1,0,0,0
B000050FDY,very happy with this  on time and works great ,five stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),5,high,0,2,0,0,0,0,0
B000050FDY,nice,four stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),4,high,0,0,0,0,0,0,0
B000050FDY,good price ,five stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),5,high,0,1,0,0,0,0,0
B000050FDY,the right one,five stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),5,high,0,0,0,0,0,0,1
B000050FDY,exactly as described ,five stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),5,high,0,0,0,0,0,0,0
B000050FDY,excellent price on 4pack   best value i could find for braun oem cartridge replacements ,five stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),5,high,1,1,0,0,0,1,0
B000050FDY,keeps my shaver running smoothly ,five stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),5,high,1,0,0,0,0,0,0
B000050FDY,have used for years  no complaint,five stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),5,high,0,0,0,0,0,0,0
B000050FDY,great,five stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),5,high,0,1,0,0,0,0,0
B000050FDY,keeps shaver clean and lubricated ,five stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),5,high,0,0,0,0,0,0,0
B000050FDY,cleans very well   ,five stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),5,high,0,0,0,0,0,0,0
B000050FDY,my braun shaver is a great investment ,five stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),5,high,1,1,0,0,0,0,0
B000050FDY,works as advertised,five stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),5,high,0,0,0,0,0,0,0
B000050FDY,keeps my razor running   ,five stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),5,high,1,0,0,0,0,0,0
B000050FDY,top off the best shaver ever ,five stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),5,high,0,0,0,0,0,1,0
B000050FDY,good deal,five stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),5,high,0,1,0,0,0,0,0
B000050FDY,as advertized,five stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),5,high,0,0,0,0,0,0,0
B000050FDY,the product was delivered on time at a good price  im very satisfied ,five stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),5,high,0,2,0,0,0,0,0
B000050FDY,the best ,five stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),5,high,0,0,0,0,0,1,0
B000050FDY,exact fit and excellent cleaning ,five stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),5,high,0,1,0,0,0,0,0
B000050FDY,no different from the others i have used   does the job ,four stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),4,high,1,0,0,0,0,0,0
B000050FDY,does a great job of keeping my braun electric razor clean and in top shape ,four stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),4,high,1,1,0,0,0,0,0
B000050FDY,these just work ,five stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),5,high,0,0,0,0,0,0,0
B000050FDY,works,four stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),4,high,0,0,0,0,0,0,0
B000050FDY,it works as described ,four stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),4,high,0,0,0,0,0,0,0
B000050FDY,good product  good price ,five stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),5,high,0,2,0,0,0,0,0
B000050FDY,all good ,five stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),5,high,0,1,0,0,0,0,0
B000050FDY,everything was ok ,five stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),5,high,0,0,0,0,0,0,0
B000050FDY,it does its job  decent price ,four stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),4,high,0,0,0,0,0,0,0
B000050FDY,work just fine ,five stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),5,high,0,0,0,0,0,0,0
B000050FDY,outstanding cleaner,five stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),5,high,0,0,0,0,0,0,0
B000050FDY,we order these regularly   price is what keeps us coming backl ,five stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),5,high,0,0,0,2,0,0,0
B000050FDY,works exactly as expected ,five stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),5,high,0,0,0,0,0,0,0
B000050FDY,value for money,five stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),5,high,0,0,0,0,0,0,0
B000050FDY,exactlly what was expected ,four stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),4,high,0,0,0,0,0,0,0
B000050FDY,it s what i wanted,four stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),4,high,1,0,0,0,0,0,0
B000050FDY,great price would order again,five stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),5,high,0,1,0,0,0,0,0
B000050FDY,good but expensive  wish it cheaper  lol,four stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),4,high,0,1,0,0,0,0,0
B000050FDY,excellent buy for this item and it works very well ,five stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),5,high,0,1,0,0,0,0,0
B000050FDY,great item  exactly what i needed  fast shipping ,five stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),5,high,1,1,0,0,0,0,0
B000050FDY,exactly as expected,five stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),5,high,0,0,0,0,0,0,0
B000050FDY,good price for keeping my razor clean and lubricated ,five stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),5,high,1,1,0,0,0,0,0
B000050FDY,this is by far the best product on the market ,five stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),5,high,0,0,0,0,0,1,0
B000050FDY,nice ,five stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),5,high,0,0,0,0,0,0,0
B000050FDY,wish they lasted longer and for some reason shipping is always delayed ,four stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),4,high,0,0,0,1,1,0,0
B000050FDY,cant go wrong,five stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),5,high,0,0,0,0,0,0,1
B000050FDY,good value and delivered ahead of schedule ,five stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),5,high,0,1,0,0,0,0,0
B000050FDY,braum is top quality  nothing else to say ,five stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),5,high,0,0,0,0,0,0,0
B000050FDY,ordered this for my husband,four stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),4,high,1,0,0,0,0,0,0
B000050FDY,be careful because it s flammable liquid  so no plane transportation    ,five stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),5,high,0,0,0,0,1,0,0
B000050FDY,easy to use  keeps shaver clean and nice smelling  worth the cost of about  5 per month or so ,five stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),5,high,0,0,0,0,0,0,0
B000050FDY,need these for my shaver ,four stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),4,high,1,0,0,0,0,0,0
B000050FDY,this is a must for my shaver,five stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),5,high,1,0,0,0,0,0,1
B000050FDY,good deal,five stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),5,high,0,1,0,0,0,0,0
B000050FDY,original product best price online great buy,five stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),5,high,0,1,0,0,0,1,0
B000050FDY,nice,five stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),5,high,0,0,0,0,0,0,0
B000050FDY,good value,five stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),5,high,0,1,0,0,0,0,0
B000050FDY,everything was fine  no complaints ,five stars,$11.94,Braun,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),5,high,0,0,0,0,0,0,0
